conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1901991251370770944,Tue Mar 18 13:53:59 +0000 2025,0,@noturupa Childfree kah kak mksdnya?,1901995502838919174,,noturupa,in,🌐,0,0,0,https://x.com/bntrlagimati/status/1901995502838919174,1505396738299170818,bntrlagimati
1901993914783129722,Tue Mar 18 13:47:41 +0000 2025,0,Yang marah sama childfree itu karena crab mentality. Gue yakin yang nyerang begitu karena iri dengki.,1901993914783129722,,,in,Jakarta,0,0,0,https://x.com/aaaisssiaaa/status/1901993914783129722,133508171,aaaisssiaaa
1901987657091338517,Tue Mar 18 13:22:49 +0000 2025,3,Penonton film genre family atau film anak pun ada yg childfree. Penikmat genre romansa pun ad yg g pengen punya pasangan. Psycho pass sebenarnya mengangkat permasalahan dlm masy otoriter sebuah ide/pemikiran dpt jd landasan penjatuhan hukuman. pemikiran op ini udah persis gitu.,1901987659142381791,,narya_agnynusa,in,dukun academia,0,1,0,https://x.com/narya_agnynusa/status/1901987659142381791,95836210,narya_agnynusa
1901983758158647756,Tue Mar 18 13:07:19 +0000 2025,0,lagian aneh bgt masyarakat nih anjir. yang tau kehidupan mba gita ya mba gitanya sendiri. Sampe memutuskan untuk childfree tu ya berarti dia pasti sudah mempertimbangkan dengan liat kondisinya sendiri. SUAMINYA mba gita aja setuju. Lu siapa anjirr netizen?,1901983758158647756,,,in,,0,0,0,https://x.com/senantiasabar/status/1901983758158647756,1888233128667602944,senantiasabar
1901982147696537942,Tue Mar 18 13:00:55 +0000 2025,0,Makin yakin untuk childfree si negara kontol abis ini.,1901982147696537942,,,in,,0,0,0,https://x.com/kkotsunee/status/1901982147696537942,1049549868,kkotsunee
1901972108718342443,Tue Mar 18 12:24:45 +0000 2025,0,dan ya satu lg klo dilingkungan kita ada yg memutuskan buat childfree menurut gue kita sbg sesama manusia gak usah basa basi sok2an peduli nanya ini itu ga penting mending diem pura2 ga ngerti apa2 itu lebih baik drpda harus sok iye pdhl aslinya mah peduli jg egk tp KEPO iya,1901973043678765516,,akuitaak,in,,0,0,0,https://x.com/akuitaak/status/1901973043678765516,1272895587734753287,akuitaak
1901972108718342443,Tue Mar 18 12:21:02 +0000 2025,0,childfree itu hak masing2 kita salah klo menghakimi pilihan org lain menurut gue lebih baik memutuskan childfree drpda pnya anak tp ga bertanggung jawab/ga diurus dgn benar anak emng rejeki tp ngurus anak ga semudah itu makanya ga semua org mampu be wise aja si kata gue mah.,1901972108718342443,,,in,,0,1,0,https://x.com/akuitaak/status/1901972108718342443,1272895587734753287,akuitaak
1901213372919804397,Tue Mar 18 12:19:27 +0000 2025,11,@hapventure Jawabannya template lagi ya mana ada sih org tua yg mau kehidupan dia dan anaknya miskin. Atau yg baik2 ya org tuamu jg baru pertama kali jadi org tua ya makanya dipersiapin dong. Org yg childfree tuh lebih bertanggung jawab dibanding ortu yg irresponsible.,1901971712667000909,,hapventure,in,,0,0,0,https://x.com/bucinnya_kamu/status/1901971712667000909,1087927402473365504,bucinnya_kamu
1901422182829580568,Tue Mar 18 05:45:55 +0000 2025,0,@notedpak_ Ini ga nikah tapi punya pacar ga ya kak? Kalau punya pacar tapi ga mau nikah kayaknya maunya childfree. Mungkin belum siap punya anak. Tapi misal punya pacar dan mau punya anak dari pacarnya tapi ga mau nikah yaaaa gimana ya agak taboo buat budaya timur.,1901872673778548787,,notedpak_,in,,0,1,0,https://x.com/cewek_jelekk/status/1901872673778548787,1671382770084630529,cewek_jelekk
1901868916366004520,Tue Mar 18 05:30:59 +0000 2025,0,Masih ga paham kenapa tiap CEWEK bilang mau childfree tapi malah COWOK yang ngamuk marah julid ngebully dll si cewe. Padahal yang punya rahim cewe ya keputusan si cewe dong dia mau gimana emang ngerugiin cowo kah sampe nih cowo2 pada sakit hati?,1901868916366004520,,,in,,0,0,0,https://x.com/akuanakhooman/status/1901868916366004520,1281613235645382656,akuanakhooman
1901868263971389719,Tue Mar 18 05:28:23 +0000 2025,1,iya makanya knp banyak org yg marah/ga setuju ya kl ada org childfree pdhl ya pilihan hidup masing orang toh ya hidup yg ngejalani jg siapa,1901868263971389719,,,in,,0,0,0,https://x.com/svtbangs/status/1901868263971389719,1452260279077769217,svtbangs
1901422182829580568,Tue Mar 18 05:06:28 +0000 2025,0,@notedpak_ sepupuku banget ni cita-citanya gaji minimal 20juta terus hidup bahagia dengan anabul-anabulnya alias childfree ,1901862746498494534,,notedpak_,in,,0,0,0,https://x.com/matsuchamomile/status/1901862746498494534,1548480418696945667,matsuchamomile
1901858124312793369,Tue Mar 18 04:48:06 +0000 2025,0,Iya bener... kayak lebih mulia punya anak tp irresponsible dibanding childfree. Yg penting punya anak. Urusan bisa ngurus atau engga itu belakangan udh gitu klo childfree rata2 pihak istri doang yg disalahkan pdhl itu keputusan suami &amp; istri.,1901858124312793369,,,in,,0,0,0,https://x.com/toonamayoo/status/1901858124312793369,864386067696279552,toonamayoo
1901849006885720518,Tue Mar 18 04:11:52 +0000 2025,0,Dulu ga suka gitasav karena childfree sekarang lebih bisa memahami dia dari sudut pandang lain. Emang udah pling bener focus on what you do aja.,1901849006885720518,,,in,"Purwakarta, Indonesia",0,0,0,https://x.com/Itsilviaaaaa/status/1901849006885720518,1646817289151606784,Itsilviaaaaa
1901760850266087766,Tue Mar 18 04:00:29 +0000 2025,0,kek jauh sebelom gitasav childfree ya udah buanyak orang2 yg kaga mau punya anak cuman ya dulu kaga ketemu dan saling tahu aja kita saran gua: jangan centil2 banget di medsos daripada udah bold terus berubah pikiran rugi udah dihujat sampe pengen bunuh diri asli ga worth it,1901846144013263356,,xeyobog202,in,"Gambir, Indonesia",0,1,0,https://x.com/xeyobog202/status/1901846144013263356,1742331927502426112,xeyobog202
1901845420306792930,Tue Mar 18 03:57:37 +0000 2025,0,Bisa gak orang Indo terutama si paling islam stop blaming orang yang mau childfree???,1901845420306792930,,,in,,0,0,0,https://x.com/vielagom/status/1901845420306792930,1023578622680940544,vielagom
1901213372919804397,Tue Mar 18 03:02:41 +0000 2025,55,@hapventure padahal kalo gitasav childfree malah bagus. dia sama suami berpendidikan dan berduit kalo punya anak udah pasti berprivilege harusnya warga seneng saingan anaknya di masa depan gak akan banyak. ini malah ngamuk anjing bodoh bat wkwk,1901831596191138279,,hapventure,in,Tomorrowland ,0,0,6,https://x.com/menangkopi/status/1901831596191138279,1272770845471944704,menangkopi
1901829091906441301,Tue Mar 18 02:52:44 +0000 2025,0,Genuinely asking kenapa kalian sebenci itu sama orang orang yg pengen childfree? Mind to elaborate?,1901829091906441301,,,in,,0,0,0,https://x.com/unclecminho/status/1901829091906441301,1301139183088537601,unclecminho
1901176845799956943,Tue Mar 18 02:50:59 +0000 2025,5,@IndoPopBase Yaa tujuan nikah itu bahagia...lu punya anak tapi lu cerai buat apa? lu punya anak tapi ga bisa menunjukkan kewajiban sbgi org tua buat apa? HIDUP ITU PILIHAN yang jalanin pilihan ya kita sendiri mereka pasti udh melalui banyak komunikasi sampai berada difase pengen childfree,1901828651337048295,,IndoPopBase,in,,1,0,0,https://x.com/PrincePaelzzz/status/1901828651337048295,1826217985184567296,PrincePaelzzz
1901176845799956943,Tue Mar 18 02:44:36 +0000 2025,0,@IndoPopBase jujur masi bingung knp sih sibuk banget liat orang childfree ga berpengaruh ke hidup lo samsek padahal,1901827045652611079,,IndoPopBase,in,18,0,0,0,https://x.com/bentokenma/status/1901827045652611079,1430490413698224129,bentokenma
1901812428255748133,Tue Mar 18 01:46:31 +0000 2025,12,Yg marah tuh yg stress punya anak Jd mereka marah sama org2 yg memilih childfree. Mereka pengennya yg gak mau punya anak ikut stress kayak mereka Ini sebenarnya sama aja kek yg nyuruh nikah mulu. Temen gue yg RTnya adem tentram dan bahagia gak pernah nyuruh2 nikah cepet ,1901812428255748133,,,in,,1,0,5,https://x.com/gayaxcy/status/1901812428255748133,1156221089170595840,gayaxcy
1901176845799956943,Tue Mar 18 01:44:25 +0000 2025,0,@IndoPopBase guee pun kalo ga kebobolan anak pengen banget childfree keknyaa karena ngerasain punya anak itu capee banget mental fisik kekuras semua,1901811900377424364,,IndoPopBase,in,"Jakarta Barat, DKI Jakarta",0,0,0,https://x.com/akifaracc/status/1901811900377424364,4569539054,akifaracc
1901741448216928550,Tue Mar 18 00:52:48 +0000 2025,0,@HadezzThePsycho masih ada childfree gan awokawok,1901798910492099054,,HadezzThePsycho,in,small river,0,1,0,https://x.com/ausfear/status/1901798910492099054,1246097104595898369,ausfear
1901176845799956943,Tue Mar 18 00:45:21 +0000 2025,0,@IndoPopBase ini orang terus an Bikin drama lagi biar rame..sok sok mau bundiirr segala..ga ada yg peduli jg sama idup lu...mau lu ga punya anak kek bodoamad lah cuma cara promosi childfree lu salah..itu yg bikin lu diserang..Ga usah playing victim..,1901797034597941450,,IndoPopBase,in,,0,0,0,https://x.com/Sagneboyzz/status/1901797034597941450,1791236147911569410,Sagneboyzz
1901794575578190120,Tue Mar 18 00:35:35 +0000 2025,1,Aku malah big thanks sama yg milih buat childfree. Kalian ikut andil menyelamatkan bumi,1901794575578190120,,,in,,0,0,3,https://x.com/xoxoninta/status/1901794575578190120,945369956,xoxoninta
1901176845799956943,Mon Mar 17 23:48:45 +0000 2025,4,@bsideofhell @IndoPopBase Ga jelas banget salty ke org childfree padahal childfree ga merugikan siapapun,1901782791333044345,,bsideofhell,in,,0,0,0,https://x.com/gstayuananda/status/1901782791333044345,904333008,gstayuananda
1901775424490803340,Mon Mar 17 23:19:29 +0000 2025,2,Setelah punya anak ngerti banget kenapa gitasav pengen childfree. Punya anak emang not for everyone dan pengorbanan untuk jdi ibu itu sangat besar ga cuma materi tp kewarasan dan nyawa apalagi dalam case tertentu dan itu berlaku selama sisa iduplu setelah punya anak MIKIR,1901775424490803340,,,in,,0,0,0,https://x.com/mewamew_/status/1901775424490803340,1274317609073127424,mewamew_
1901764565140185462,Mon Mar 17 22:36:20 +0000 2025,1,All of my ocs are childfree semua... (karena authornya emg gasuka anak kecil jadi OC nya jg diikutin),1901764565140185462,,,in,20+ | BL,0,0,0,https://x.com/MAI__NIM/status/1901764565140185462,1368552687994773505,MAI__NIM
1901761961572118763,Mon Mar 17 22:25:59 +0000 2025,1,Jadi inget sebelum dia tantrum ngatain stunting dll i was seeing her on live dgn org harass dan jelekin keputusan childfree nya dia itu jg stlh dia ditanyain mulu kapan punya anak . Org emang baru framing jelek stlh dia bereaksi .,1901761961572118763,,,in,,0,1,1,https://x.com/nifffffa/status/1901761961572118763,1008309781000478720,nifffffa
1901747587302187208,Mon Mar 17 21:28:52 +0000 2025,0,Semakin semangat untuk childfree,1901747587302187208,,,in,,0,0,0,https://x.com/PinkaPipin28284/status/1901747587302187208,1899947581868040193,PinkaPipin28284
1901176845799956943,Mon Mar 17 21:09:14 +0000 2025,0,@IndoPopBase tp dr bbrp artis yg childfree kenapa dia ya yang paling banyak kena backlashnya? gen ask.,1901742646588252404,,IndoPopBase,in,,0,0,0,https://x.com/bujelitah/status/1901742646588252404,826093390706073605,bujelitah
1901741807157088372,Mon Mar 17 21:05:54 +0000 2025,1,jangan pernah bilang childfree sm orang yg punya sodara kandung tp ngga ada perannya bcz it's lonely coyy.,1901741807157088372,,,in,,0,0,0,https://x.com/luxury0urs/status/1901741807157088372,1897318213526118400,luxury0urs
1901700840764867013,Mon Mar 17 18:23:06 +0000 2025,1,Indon lebih baik hidup mlarat bersama sanak famelee daripada childfree #grandegitasav,1901700840764867013,,,in,Yogyakarta,0,0,0,https://x.com/Philggar/status/1901700840764867013,261637342,Philggar
1901694879459332568,Mon Mar 17 17:59:26 +0000 2025,0,Tapi aku seneng deh bacanya detail banget ilmunya soal kehamilan tuh jadi makin yakin buat childfree wkwkwkwkkw,1901694884165320882,,flyingkisshua,in,Indonesia,0,1,0,https://x.com/flyingkisshua/status/1901694884165320882,1844371138308341765,flyingkisshua
1901435747586187276,Mon Mar 17 17:34:01 +0000 2025,0,@ciloqciliq Moga mbak ini childfree deh,1901688484785725578,,ciloqciliq,in,Malang,0,0,0,https://x.com/iqbalpirawaa/status/1901688484785725578,892315672088162304,iqbalpirawaa
1901649969133789476,Mon Mar 17 17:22:11 +0000 2025,0,mreka yg milih childfree itu dianggap sbg dead end evolusi krna gennya ga diwariskan ke generasi berikutnya walaupun secara biologis itu against dgn prinsip dasar evolusi tp itu bisa diterima sbg pilihan hidup yg sah n mreka masih bisa jd buffer ke saudara yg punya gen yg sama,1901685509027725536,,cappucciyess,in,Cirebon Berantakan,0,0,0,https://x.com/cappucciyess/status/1901685509027725536,135163854,cappucciyess
1901092419413942374,Mon Mar 17 17:12:01 +0000 2025,0,@limajunii Plan D: 1. Wanita karir 2. Keliling dunia 3. Nggak nikah (kalopun nikah childfree) 4. Bahagia 5. Duit nggak abis-abis,1901682950019883077,,limajunii,in,Jakarta,0,0,0,https://x.com/legendofbatman/status/1901682950019883077,827658159258886144,legendofbatman
1899825459220849132,Mon Mar 17 17:02:09 +0000 2025,0,@dshe78 @megabint @asriprabasari lu ngomong gini buat kondisi di korsel mungkin aja valid. tp ini indonesia dude angka kelahirannya masih tinggi even org2 udh vocal ttg childfree,1901680465280643301,,dshe78,in,,0,0,0,https://x.com/budiimaann/status/1901680465280643301,995262131057508352,budiimaann
1901674757671759955,Mon Mar 17 16:59:09 +0000 2025,9,@barengwarga Andai soekarno liat kelakuan cucunya mau menghidupkan sistematika yg menggulingkan ia dari RI-1 niscaya soekarno akan memilih childfree seperti gitasav,1901679712302412119,,barengwarga,in,The Place That I Call Home,0,0,0,https://x.com/foxtrotvlrt/status/1901679712302412119,1051453371415126016,foxtrotvlrt
1901675321688207657,Mon Mar 17 16:44:14 +0000 2025,0,@nhurfatin Ckp je saya childfree sambil memberi senyuman sinis. Mesti dia tak tanya dah wkwkwkw,1901675958723309625,,nhurfatin,in,Malaysia,0,1,0,https://x.com/AthrhJsni/status/1901675958723309625,1933832263,AthrhJsni
1901671377532535153,Mon Mar 17 16:26:02 +0000 2025,3,Yg pengen childfree siapa yg berisik siapa orang2 aneh,1901671377532535153,,,in,,0,0,0,https://x.com/olaffyousomuch/status/1901671377532535153,1408686767746650112,olaffyousomuch
1901176845799956943,Mon Mar 17 15:46:20 +0000 2025,0,@IndoPopBase Menurutku dua pihak bersebrangan ini sama sama ada porsi salahnya. Lebih baik saling menghormati pilihan aja tanpa harus saling merendahkan untuk mencari validasi bahwa pilihannya yg paling benar. Yg childfree silahkan yg tidak childfree silahkan juga.,1901661387090534744,,IndoPopBase,in,"Bandung, Indonesia",0,0,0,https://x.com/heyrazni/status/1901661387090534744,1253548861701763073,heyrazni
1901176845799956943,Mon Mar 17 15:30:31 +0000 2025,0,@IndoPopBase demen bgt ngurusin urusan orang lain kalo dia childfree kerugian di lo nya apa? buset org indo hobi naik gunung kek sepedaan kek hobi kok ngurusin urusan orang lain ,1901657405882073452,,IndoPopBase,in,,0,0,0,https://x.com/piiianol/status/1901657405882073452,933747077191831552,piiianol
1901176845799956943,Mon Mar 17 15:30:28 +0000 2025,0,@benangmarah @aldora__enigma @IndoPopBase Dia bisa dibilang pelopor influencer Indo soal gerakan childfree. Kalo bukan gegara dia gw jg mana tau kalo ternyata orang bisa ya milih ga punya anak. Karena dia yg pertama speak up Gita dijadiin samsak. Cinta Laura Ariel Tatum spik up minim dihujat kocak emg,1901657394469544186,,being_humblee,in,,0,0,0,https://x.com/Lumaera1/status/1901657394469544186,1160816465072644096,Lumaera1
1901176845799956943,Mon Mar 17 10:57:56 +0000 2025,0,@dayitabaskara @IndoPopBase Oh kalau itu awlnya ya jelas dia ga slh si. Aku jg bkl muak kalau dihujat perkara keputusan hdp yg aku ambil dgn sulit ky childfree. Tp mgkn respon dia sbg influencer cukup gegabah,1901588807469711401,,dayitabaskara,in,,0,1,0,https://x.com/hadeucape/status/1901588807469711401,977755951661924352,hadeucape
1901586007482409017,Mon Mar 17 10:46:48 +0000 2025,1,heran sama orang yg ikut campur kalau ada orang yg mau childfree. kayak lu emang yg ngurusin? yg biayain? kan engga njirr,1901586007482409017,,,in,,0,2,0,https://x.com/fairyelnath/status/1901586007482409017,1091574669772124160,fairyelnath
1901584157819523300,Mon Mar 17 10:39:27 +0000 2025,0,selama ini yg sering gw jumpain kebanyakan cewe yg pengen childfree krn mereka lah yg ngerasain hamil melahirkan dan mostly ngebesarin jg perannya ibu. ada gak sih cowo yg punya pandangan mau childfree jg? penasaran aja,1901584157819523300,,,in,,0,0,0,https://x.com/seoulatdawn/status/1901584157819523300,986967035190980608,seoulatdawn
1901176845799956943,Mon Mar 17 10:27:17 +0000 2025,0,@IndoPopBase Klo dia boleh perndapat mau childfree kenapa orang gak boleh berpendapat sebaliknya? Klo mau pendapatnya pikirannya dihargai hargai juga yang kontra.,1901581096925405524,,IndoPopBase,in,"Bekasi, Jawa Barat",0,0,0,https://x.com/YayukAwal/status/1901581096925405524,64098858,YayukAwal
1901176845799956943,Mon Mar 17 10:24:26 +0000 2025,0,@dayitabaskara @hadeucape @IndoPopBase Setuju sama ini. Akar bgt masalah ini ya keputusan dia untuk childfree yg pd masa itu belom banyak org yg relate. Nah saking bnyk nya respon negatif dan kelelahan dia menghadapi setiap hari serta org yg gk siap dgn balasan dr gitasav terhadap komen mereka.,1901580377480888515,,dayitabaskara,in,,0,1,0,https://x.com/_andreansyah99/status/1901580377480888515,773508115,_andreansyah99
1901579331488657759,Mon Mar 17 10:20:16 +0000 2025,1,gw ngikutin kasus ini sih dan wah parah bgt emang hujatannya and see what happened now banyak orang yg memilih untuk childfree,1901579331488657759,,,in,SOLO STAN,0,0,0,https://x.com/monstercookie/status/1901579331488657759,1847153620284043264,monstercookie
1901134712720290266,Mon Mar 17 10:16:56 +0000 2025,2,@n_azzurajafri @tubatushooter @justalhafiz Patutnya yg bergasak hari tu boleh discuss mcm 2 org ni. Cuba phm context because each of their own. Ni sibuk nak mngkan side dia saja. Mcm kes childfree before dua2 side ada betul &amp; salahnya. Cuma kena phm context &amp; truth to urself.,1901578489364627521,,n_azzurajafri,in,,0,0,0,https://x.com/mason11nosam/status/1901578489364627521,1485616780601344003,mason11nosam
1901176845799956943,Mon Mar 17 10:14:52 +0000 2025,0,@IndoPopBase Tbh padalan punya anak tuh lebih banyak stressnya pikiran ortu bercabang kemana² since their baby until grow up Ada happynya tapi lebih banyak worry nya according my exprnc lol. Nothing's wrong with childfree biar bisa fokus dan nikmati hidupnya sendiri less stress too,1901577969015087267,,IndoPopBase,in,,0,0,0,https://x.com/ranqueenie04/status/1901577969015087267,718335736588726272,ranqueenie04
1901176845799956943,Mon Mar 17 10:00:29 +0000 2025,0,@IndoPopBase Kalo menurutku banyak yg ke trigger karna dia bikin opini kenapa childfree jadi banyak yg mencoba mengcounter opini dia. Nah sayangnya si gita ngeladenin. Penyakit orang indo itu ga bisa untuk agree to disagree jadi debat itu buat menang bukan untuk tukar opini.,1901574351977373921,,IndoPopBase,in,,0,0,0,https://x.com/apitozz/status/1901574351977373921,74475798,apitozz
1901176845799956943,Mon Mar 17 09:34:00 +0000 2025,0,@IndoPopBase Dari dulu jg ga ngerti sama org2 yg hujat dia gara2 childfree. Kalo pas dia ngatain stunting okedeh problematik gw ga bisa bela jg. Tp ngl yg mancing duluan emng netizen indo,1901567685508640944,,IndoPopBase,in,20+ || neurodivergent island,0,0,0,https://x.com/cloveyren/status/1901567685508640944,1899123753684025345,cloveyren
1901560918582186132,Mon Mar 17 09:09:04 +0000 2025,0,Decision ≠ opinion. Ok opini dia soal childfree ini menyinggung banyak pihak dan secara ga langsung 'ngaruh'. Decision?? Ya ngga. Hidup hidup dia ya pilihan pilihan dia,1901561411647787034,,Brokenleq,in,,0,0,0,https://x.com/Brokenleq/status/1901561411647787034,1681532138632650752,Brokenleq
1901560918582186132,Mon Mar 17 09:07:06 +0000 2025,0,Her decision to remain childfree is hers (and her husband's) alone and people shud not interfere. Ok memang dulu dia dikritik karna delivering message soal childfreenya emg menyebalkan dan offensive. Tapi tetep aja urusan hidup dia ya urusan dia sendiri..,1901560918582186132,,,in,,0,1,0,https://x.com/Brokenleq/status/1901560918582186132,1681532138632650752,Brokenleq
1901560894003499115,Mon Mar 17 09:07:01 +0000 2025,0,suami nya aja gk masalah dia childfree ini knp malah netizen yg repot ???? https://t.co/5QHe80yO3K,1901560894003499115,,,in,,0,0,0,https://x.com/bubblingbu/status/1901560894003499115,1745763745937432576,bubblingbu
1901556973918994886,Mon Mar 17 08:51:26 +0000 2025,63,Aku childfree. Tapi melihat bocah yang masih sangat kecil di-bodyshame tanpa sensor fotonya disebar ke ratusan ribu orang dan olok-oloknya mungkin sudah dilihat jutaan orang mataku basah. Terserah kamu ngapain sama ibunya mau tengkar sampai jenggut-jenggutan dan lanjut ke,1901556973918994886,,,in,,1,3,29,https://x.com/JennyJusuf/status/1901556973918994886,28747261,JennyJusuf
1901550437712720097,Mon Mar 17 08:25:28 +0000 2025,0,Netizen indon emang kebanyakan goblok wdym lu decided buat childfree LANGSUNG DISERANG ABIS-ABISAN?????,1901550437712720097,,,in,not-so private (rl related),0,0,0,https://x.com/intoaura/status/1901550437712720097,1315318060891303936,intoaura
1901176845799956943,Mon Mar 17 08:24:08 +0000 2025,0,@aldora__enigma @IndoPopBase Standart ganda Giliran ariel tatum ber statement childfree sah2 aja ,1901550103887790377,,aldora__enigma,in,indonesia ,0,1,0,https://x.com/legalpvnk/status/1901550103887790377,2949162048,legalpvnk
1901549649804361749,Mon Mar 17 08:22:20 +0000 2025,1,padahal keputusan childfree dia ga ngaruh ke kehidupan orang orang itu bjir ,1901549649804361749,,,in,,0,0,0,https://x.com/purofe/status/1901549649804361749,4842129990,purofe
1901176845799956943,Mon Mar 17 08:03:24 +0000 2025,1,@IndoPopBase Karena orang² di negara +62 masih menganggap tabu childfree dan otak orang²nya pada mampet‍,1901544884340719836,,IndoPopBase,in,"Kota Bandung, Jawa Barat",0,0,0,https://x.com/borealisaq/status/1901544884340719836,1272131220961259520,borealisaq
1901176845799956943,Mon Mar 17 07:36:36 +0000 2025,0,@hadeucape @IndoPopBase pertama taunya krn opininya yg bilang punya anak bikin cepet tua &amp; opini yg katanya menyinggung pejuang garis dua tapi makin dipikir kurasa awalnya karena emang ada yg gak suka aja sama keputusan dia childfree dan opini kasarnya muncul sbg reaksi atas lelahnya dia sm hujatan,1901538141946949989,,hadeucape,in,,0,2,0,https://x.com/dayitabaskara/status/1901538141946949989,428989921,dayitabaskara
1901176845799956943,Mon Mar 17 07:34:19 +0000 2025,31,@IndoPopBase Proove me wrong: Orang yang anti terhadap childfree tapi udah punya anak menentang gerakan childfree itu sendiri adalah bentuk dari iri dengki nya dia terhadap gerakan childfree. Karena dia pengen tapi udah gak bisa ,1901537568770171380,,IndoPopBase,in,,2,2,11,https://x.com/aktiviskatak/status/1901537568770171380,1237962315368030208,aktiviskatak
1901532814342042052,Mon Mar 17 07:15:26 +0000 2025,0,lagian naon sih org2. suka-suka dia lah mau childfree jg. idup2 dia.,1901532814342042052,,,in,,0,0,0,https://x.com/iarumk/status/1901532814342042052,35256119,iarumk
1901528586110066778,Mon Mar 17 06:58:38 +0000 2025,2,Lagian netizen indo aneh yg childfree dia yg bakal kesusahan &amp; kesepian pas di hari tua dia eh netizen yg kepanasan. Kecuali lu pada bantu biayain hidup si gitasav baru deh boleh berkoar,1901528586110066778,,,in,Nusantara,0,0,0,https://x.com/amiranbiya/status/1901528586110066778,152615367,amiranbiya
1901526560869593455,Mon Mar 17 06:50:35 +0000 2025,0,What the fuck seangkatan. Tapi ngomong ngomong orang yang kaya gini harusnya childfree sih karena kasian sama anaknya di masa depan dapet figur ibu yang kurang baik dan bahkan berpotensi dikucilkan dalam kehidupan sosial karena perilaku orang tuanya. Sick,1901526560869593455,,,in,"Copenhagen, Denmark",0,0,0,https://x.com/audyyourbae/status/1901526560869593455,1798307940367282176,audyyourbae
1901176845799956943,Mon Mar 17 06:37:29 +0000 2025,0,@IndoPopBase pdhl childfree ga ngerugiin siapa siapa toh,1901523263475666952,,IndoPopBase,in,,0,0,0,https://x.com/sseunms/status/1901523263475666952,1519243174920986624,sseunms
1901514036962803908,Mon Mar 17 06:00:49 +0000 2025,3,Kadang heran sama org2 yg kekeuh dgn childfree ini kenapa? mereka bisa menjabarkan 1-10 alasan kenapa mrka memilih childfree tapi perubahan yg mereka lakukan bukan mengubah 1-10 alasan tersebut tapi ngajak org lain utk ikut childfree juga.,1901514036962803908,,,in,Indonesia,0,0,0,https://x.com/nionaalfaen/status/1901514036962803908,125918605,nionaalfaen
1901244293114638721,Mon Mar 17 05:49:28 +0000 2025,11,@rizz450 @KuntoAjiW Bisa juga Childfree kan salah satu bentuk protes pada ketidakpastian politik dan ekonomi saat ini,1901511180910522763,,rizz450,in,,0,1,1,https://x.com/ucok_johnson/status/1901511180910522763,284002647,ucok_johnson
1901504145192022096,Mon Mar 17 05:21:31 +0000 2025,0,Gitasav yg menggaungkan childfree harus nonton grind boys ramadhan kayaknya. Tinggal diluar negri jangan seakan akan merasa pilihan pilihan hidup itu seakan akan sudah yang paling progresif.,1901504145192022096,,,in,BDO | INA - PDG | INA,0,0,0,https://x.com/killschestra/status/1901504145192022096,186370025,killschestra
1901501313596457380,Mon Mar 17 05:10:16 +0000 2025,0,Kenapa orang-orang kayak gitu maksa orang lain utk punya anak? Kan bukan mereka yg disuruh melahirkan toh? Kalo mau punya anak punya anak sendiri aja gak usah ngerecokin org lain. Gw childfree temen2 gw kalo mau punya anak 11 juga yaudah anak mereka mereka yg rawat bkn gw,1901501313596457380,,,in,,0,0,0,https://x.com/Darkellash/status/1901501313596457380,1474716122268065797,Darkellash
1901501235104223545,Mon Mar 17 05:09:57 +0000 2025,1,Orang kenapa sih? Yang mau childfree siapa yang ribet sendiri siapa,1901501235104223545,,,in,,0,0,0,https://x.com/apocattoo/status/1901501235104223545,1411190961019899909,apocattoo
1901500615810785641,Mon Mar 17 05:07:29 +0000 2025,2,aneh ya orang orang dia mau childfree juga ga merugikan siapa siapa loh??? hidup dia pilihan dia kenapa orang lain yang ga terima kocak,1901500615810785641,,,in,,0,2,0,https://x.com/cenawcenatcenut/status/1901500615810785641,1564629811653447685,cenawcenatcenut
1901176845799956943,Mon Mar 17 05:06:18 +0000 2025,114,@IndoPopBase No but in all honesty URUSAN MEREKA AMA GITASAV MAU CHILDFREE APAAN ANJING ? NGERUGIIN ORG KAH ? GITASAV MINTA DUIT KAH? Fucking Indonesians and their habit of never minding their own business. Trs kalo mau childfree YA KENAPA ? Kaga dibayarin idup juga kok pd ribet ya ??,1901500319164748047,,IndoPopBase,in,Caratland 🩷🩵,1,4,3,https://x.com/cheolisma/status/1901500319164748047,1210186951808053248,cheolisma
1901176845799956943,Mon Mar 17 03:33:14 +0000 2025,11,@IndoPopBase Gitasav ini sm kayak ka ragil mirip2 lah. cmn karena ada yg berbeda langsung dikasih ayat. Padahal ya mereka bedua ngasih ilmu yg berguna bgt loh. Bedanya ka ragil orientasi sex-nya ka gita pilihan dia tuk childfree.,1901476896111812625,,IndoPopBase,in,in ur heart,0,2,0,https://x.com/byjoulie/status/1901476896111812625,1883435045551222784,byjoulie
1901475716602241112,Mon Mar 17 03:28:33 +0000 2025,3,i think this says a lot about our people... as afar as i know dia cm bicara soalkenapa dia childfree dll. tp yg marah malah org lain yg udh punya anak. ya udah sih kalo gak bahagia setelah punya anak just admit it ,1901475716602241112,,,in,apin | 25 | 🇮🇩,0,0,1,https://x.com/tr4ckhouse/status/1901475716602241112,215152944,tr4ckhouse
